Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
-6.64380554390394,10.835152945419479,0,-0.17852417217291222,1.6698310951302828,0,0.9565386618136711,1.6399909532250136,1,-6.224136483206171,5.1244132894322005,0
1.5381432645980198,3.349533526839544,1,-0.25186181216384324,0.8907736863880926,0,1.0371427593453293,3.4972839700816634,1,-0.50577580296807,2.877095061395435,1
1.2817542407943738,4.73727761688043,1,-0.14625676641813612,1.2206107649882567,0,-1.2067537301985007,2.697196854258918,0,-2.276901294498376,2.469353128313898,1
-1.746604024103771,2.6936982943519534,0,-0.07716169743255447,1.136003211257702,0,0.5731112527229123,1.7699391485799207,1,-2.0881694073340555,0.6037899494826303,1
0.5582264040673188,2.2735662951050077,1,-0.21130808387814953,0.9969937186501145,0,-1.6460240419771355,2.5076697760073308,0,-2.407231237665977,-0.16733572964257454,1
0.7956100848954102,4.893064049919979,1,-0.2903974161392939,0.8001811653605287,0,-0.03463692892749679,1.7335937098514835,0,-1.0595860747092078,3.945703292005129,0
0.2455159523887506,1.7283462307767985,1,-1.097107894026949,3.3785855002329677,0,0.24838667383814697,1.4076277214394075,1,-0.8411735874550426,0.8928978745464053,1
-0.10013651263354197,3.3785855002329677,0,-0.33018819704976615,1.0091696226858649,0,0.14871032254756167,0.7390390236398081,1,-1.3078102866795995,2.1032089066261475,1
1.1451294685299005,4.4304509164511385,1,-0.979652972614594,2.519021014076761,0,-1.1474812098036908,2.249104025018879,0,-3.0078710270291786,1.3809772395072086,0
-6.36789592412616,9.119676743828782,0,1.7400266567378364,2.4647229911665742,1,0.3561448513357788,0.9634052412809702,1,-5.2378261618796795,4.180347640851167,0
2.1273587705523878,3.507465505425779,1,-0.30255907508197216,1.2185820290051084,0,-0.28239068884256324,1.223127850397575,0,-1.3577184720041817,2.1156013001083473,0
0.07965416990634883,1.6299525032960438,1,-0.810956510914215,1.1452769458156087,0,-0.1319593679986289,0.8060048424090323,0,-1.0593684210526255,0.574060183763475,0
-1.5712743948947876,2.5802490365473734,0,-2.398823578589039,4.925728752120846,0,-0.3712225633027746,0.9673752478020431,0,-4.186889939332816,-1.6493755827010441,1
1.127118035496285,6.488752935426508,1,0.7063815986798627,2.3465858929288697,1,0.3763267017118448,1.4131473151043623,1,0.5993435310455233,7.442359550561807,0
